Name,Team,League,Age,Goals,Assists,ProgP,SoT,G/Sh,SCA,PassesPA,KP,Creation Rank,Scoring Rank
Žan Majer,Cremonese,Serie-B,31,0,0,17,2,0.0,11,2,3,1325.5,1038.5
Žan Žužek,Bari,Serie-B,26,0,0,11,1,0.0,0,1,0,1643.0,1117.0
Dickson Abiama,Greuther Fürth,Bundesliga2,25,3,1,15,6,0.16,18,3,8,748.5,206.0
Ragnar Ache,Kaiserslautern,Bundesliga2,25,6,0,10,20,0.13,30,2,8,1006.0,113.5
Aremu Afeez,Kaiserslautern,Bundesliga2,24,0,0,1,0,0.0,1,0,0,1491.5,1011.5
Oladapo Afolayan,St. Pauli,Bundesliga2,25,2,2,31,9,0.06,51,16,18,291.0,314.5
Andreas Albers,St. Pauli,Bundesliga2,33,0,0,3,3,0.0,10,1,5,1189.5,797.5
Xavier Amaechi,Magdeburg,Bundesliga2,23,1,0,16,3,0.13,7,6,3,943.0,412.5
Stephan Ambrosius,Hamburger SV,Bundesliga2,25,0,0,30,0,0.0,6,2,2,1030.0,1011.5
Etienne Amenyido,St. Pauli,Bundesliga2,25,1,2,8,2,0.13,11,3,6,780.0,452.0
Youssef Amyn,Braunschweig,Bundesliga2,20,0,0,7,0,0.0,9,4,2,1116.5,1011.5
Martin Angha,Wehen,Bundesliga2,29,0,0,35,0,0.0,8,1,4,979.5,1011.5
Ilyas Ansah,Paderborn 07,Bundesliga2,19,1,0,6,2,0.14,10,3,3,1125.0,437.0
Nico Antonitsch,Elversberg,Bundesliga2,32,0,0,2,1,0.0,0,0,0,1476.5,903.0
Shinta Appelkamp,Düsseldorf,Bundesliga2,23,1,7,53,5,0.06,59,13,37,134.5,441.5
Jann-Fiete Arp,Holstein Kiel,Bundesliga2,24,5,1,16,8,0.36,19,5,5,734.0,83.0
Bright Arrey-Mbi,Hannover 96,Bundesliga2,20,0,0,45,1,0.0,3,0,0,1195.5,903.0
Ahmet Arslan,Magdeburg,Bundesliga2,29,2,1,23,5,0.18,6,2,3,852.0,246.5
Simon Asta,Greuther Fürth,Bundesliga2,22,1,2,55,2,0.08,31,18,8,299.0,511.0
Barış Atik,Magdeburg,Bundesliga2,29,2,8,94,13,0.06,100,33,52,10.0,288.0
Janik Bachmann,Hansa Rostock,Bundesliga2,27,0,0,5,3,0.0,7,0,2,1340.5,797.5
Aurel Badji Wagbe,Holstein Kiel,Bundesliga2,19,0,0,0,0,0,0,0,0,1519.0,1011.5
Florian Bähr,Osnabrück,Bundesliga2,20,0,0,1,1,0.0,1,0,1,1435.5,903.0
Scott Banks,St. Pauli,Bundesliga2,22,0,0,1,2,0.0,3,2,2,1271.5,837.0
Nick Bätzner,Wehen,Bundesliga2,23,0,0,34,1,0.0,20,9,7,690.0,903.0
Timo Baumgartl,Schalke 04,Bundesliga2,27,0,0,38,0,0.0,8,1,3,997.5,1011.5
Timo Becker,Holstein Kiel,Bundesliga2,26,3,1,26,5,0.38,13,4,6,673.5,165.0
Timo Beermann,Osnabrück,Bundesliga2,33,0,0,12,0,0.0,3,1,0,1294.0,1011.5
Brian Behrendt,Braunschweig,Bundesliga2,32,0,0,21,0,0.0,8,1,2,1122.5,1011.5
Marcel Beifus,Karlsruher,Bundesliga2,21,0,0,16,0,0.0,3,0,0,1335.0,1011.5
Leon Bell Bell,Magdeburg,Bundesliga2,27,1,1,67,2,0.13,43,21,18,233.5,452.0
László Bénes,Hamburger SV,Bundesliga2,26,8,6,69,16,0.12,75,20,39,69.5,120.0
Keanan Bennetts,Wehen,Bundesliga2,24,0,0,1,0,0,0,0,0,1491.5,1011.5
Max Besuschkow,Hannover 96,Bundesliga2,26,0,0,7,0,0.0,1,1,0,1341.0,1011.5
Ermin Bičakčić,Braunschweig,Bundesliga2,33,1,0,12,1,0.5,4,0,2,1272.0,426.5
Filip Bilbija,Paderborn 07,Bundesliga2,23,3,3,18,10,0.19,31,8,15,418.0,138.0
Herbert Bockhorn,Magdeburg,Bundesliga2,28,3,2,52,11,0.13,30,13,12,283.5,180.0
Pelle Boevink,Paderborn 07,Bundesliga2,26,0,0,0,0,0,1,0,0,1519.0,1011.5
Robin Bormuth,Karlsruher,Bundesliga2,28,1,0,52,1,0.2,8,4,2,870.5,459.5
Julian Börner,Hannover 96,Bundesliga2,32,0,0,5,0,0.0,2,0,1,1382.5,1011.5
Andreas Bouchalakis,Hertha BSC,Bundesliga2,30,1,1,33,3,0.14,13,6,7,562.5,397.5
Carlo Boukhalfa,St. Pauli,Bundesliga2,24,1,0,1,1,0.5,0,0,0,1491.5,426.5
Joseph Boyamba,Elversberg,Bundesliga2,27,1,0,10,1,0.25,9,4,4,1013.5,446.0
Terrence Boyd,Kaiserslautern,Bundesliga2,32,2,1,19,10,0.07,24,4,7,689.5,297.0
Daniel Brosinski,Karlsruher,Bundesliga2,35,0,0,6,1,0.0,6,2,3,1166.0,903.0
Nathaniel Brown,Nürnberg,Bundesliga2,20,0,1,53,1,0.0,20,11,12,363.5,903.0
Júnior Brumado,Hansa Rostock,Bundesliga2,24,4,0,22,4,0.09,28,3,7,885.5,304.0
Cédric Brunner,Schalke 04,Bundesliga2,29,0,0,27,0,0.0,14,11,6,726.5,1011.5
Daniel Bunk,Düsseldorf,Bundesliga2,19,0,0,0,0,0,0,0,0,1519.0,1011.5
Dženis Burnić,Karlsruher,Bundesliga2,25,2,0,28,6,0.2,11,8,4,805.0,210.5
Kerim Calhanoglu,Greuther Fürth,Bundesliga2,21,0,1,13,0,0.0,4,4,3,844.0,1011.5
Kaan Caliskaner,Braunschweig,Bundesliga2,24,0,0,9,2,0.0,20,4,7,949.5,837.0
Florian Carstens,Wehen,Bundesliga2,25,0,1,19,0,0.0,6,1,3,921.0,1011.5
Luc Castaignos,Magdeburg,Bundesliga2,31,4,1,8,11,0.18,12,3,7,826.0,115.0
Jens Castrop,Nürnberg,Bundesliga2,20,1,0,37,7,0.06,27,6,8,705.0,403.0
Amar Ćatić,Wehen,Bundesliga2,24,1,0,16,3,0.17,21,5,10,819.5,378.5
Jason Ceka,Magdeburg,Bundesliga2,24,1,5,33,10,0.04,37,18,18,210.5,393.5
Paterson Chato,Osnabrück,Bundesliga2,27,0,0,0,0,0,0,0,0,1519.0,1011.5
Gustav Christensen,Hertha BSC,Bundesliga2,19,0,1,5,1,0.0,10,1,3,1049.0,903.0
Oliver Christensen,Hertha BSC,Bundesliga2,24,0,0,0,0,0,0,0,0,1519.0,1011.5
Max Christiansen,Hannover 96,Bundesliga2,27,0,0,15,1,0.0,9,1,2,1171.5,903.0
Ibrahima Cissé,Schalke 04,Bundesliga2,22,0,0,1,0,0.0,0,0,0,1491.5,1011.5
Amara Conde,Magdeburg,Bundesliga2,27,1,2,68,3,0.07,30,8,15,267.5,484.0
Kevin Conrad,Elversberg,Bundesliga2,33,0,0,22,0,0.0,1,2,0,1170.5,1011.5
Jomaine Consbruch,Greuther Fürth,Bundesliga2,21,0,0,8,0,0.0,9,1,3,1192.5,1011.5
Christian Conteh,Osnabrück,Bundesliga2,24,2,1,14,5,0.17,21,6,7,681.5,256.5
Sirlord Conteh,Paderborn 07,Bundesliga2,27,1,2,3,8,0.07,21,3,10,770.5,378.5
Marcel Correia,Elversberg,Bundesliga2,34,1,0,4,1,1.0,2,0,0,1449.5,421.5
Mickaël Cuisance,Osnabrück,Bundesliga2,24,2,0,37,3,0.0,25,7,12,636.5,566.0
Laurin Curda,Paderborn 07,Bundesliga2,22,0,0,64,3,0.0,16,5,2,818.5,797.5
Christoph Daferner,Nürnberg,Bundesliga2,25,0,0,1,2,0.0,4,0,1,1435.5,837.0
Thomas Dähne,Holstein Kiel,Bundesliga2,30,0,0,0,0,0,0,0,0,1519.0,1011.5
Muhammed Damar,Hannover 96,Bundesliga2,19,0,0,4,1,0.0,4,1,1,1317.5,903.0
Bence Dárdai,Hertha BSC,Bundesliga2,17,0,0,5,0,0.0,11,6,7,941.5,1011.5
Márton Dárdai,Hertha BSC,Bundesliga2,21,0,1,63,1,0.0,19,5,6,522.5,903.0
Palkó Dárdai,Hertha BSC,Bundesliga2,24,1,0,16,2,0.1,16,1,4,1087.5,487.0
Jonas David,Hansa Rostock,Bundesliga2,23,0,0,17,0,0.0,7,2,3,1066.0,1011.5
Saulo Decarli,Braunschweig,Bundesliga2,31,0,2,9,1,0.0,4,1,2,979.0,903.0
Jannik Dehm,Hannover 96,Bundesliga2,27,0,2,42,1,0.0,23,16,12,297.0,903.0
Jasper van der Werff,Hansa Rostock,Bundesliga2,25,2,0,33,2,0.67,17,1,4,986.5,289.5
Oumar Diakhite,Osnabrück,Bundesliga2,30,1,0,11,4,0.2,3,0,1,1324.5,325.5
Maximilian Dietz,Greuther Fürth,Bundesliga2,21,0,0,56,0,0.0,11,3,5,801.5,1011.5
Jean-Luc Dompé,Hamburger SV,Bundesliga2,28,2,4,15,11,0.09,34,13,16,369.5,263.0
Anton Donkor,Braunschweig,Bundesliga2,26,1,1,50,4,0.06,44,20,26,254.5,467.0
Dennis Dressel,Hansa Rostock,Bundesliga2,25,1,2,84,4,0.04,38,6,13,298.0,484.0
Patrick Drewes,Karlsruher,Bundesliga2,30,0,0,2,0,0,1,0,0,1476.5,1011.5
Dominick Drexler,Schalke 04,Bundesliga2,33,1,0,27,2,0.2,15,10,7,715.5,393.5
Jeremy Dudziak,Hertha BSC,Bundesliga2,28,0,0,32,0,0.0,8,3,2,979.0,1011.5
Taylan Duman,Nürnberg,Bundesliga2,26,0,0,20,0,0.0,21,8,13,697.5,1011.5
Luca Dürholtz,Elversberg,Bundesliga2,30,0,0,5,0,0.0,2,0,1,1382.5,1011.5
Erik Durm,Kaiserslautern,Bundesliga2,31,0,0,8,0,0.0,3,2,2,1187.5,1011.5
Eldin Dzogovic,Magdeburg,Bundesliga2,20,0,0,0,0,0,0,0,0,1519.0,1011.5
Adam Dźwigała,St. Pauli,Bundesliga2,28,0,0,16,0,0.0,3,0,1,1279.0,1011.5
Johannes Eggestein,St. Pauli,Bundesliga2,25,6,2,20,14,0.16,43,3,21,528.0,97.0
Daniel Elfadli,Magdeburg,Bundesliga2,26,0,0,35,1,0.0,7,2,2,1007.0,903.0
Jan Elvedi,Kaiserslautern,Bundesliga2,27,0,0,52,1,0.0,16,3,5,810.5,903.0
Keita Endo,Braunschweig,Bundesliga2,26,0,0,9,0,0,5,0,4,1224.5,1011.5
Erik Engelhardt,Osnabrück,Bundesliga2,25,5,1,32,13,0.17,34,6,15,471.5,102.0
Yannik Engelhardt,Düsseldorf,Bundesliga2,22,2,0,65,2,0.18,38,8,7,616.0,340.0
Sebastian Ernst,Hannover 96,Bundesliga2,28,0,0,7,0,0,4,1,3,1202.0,1011.5
Tjark Ernst,Hertha BSC,Bundesliga2,20,0,0,0,0,0,1,0,0,1519.0,1011.5
Patrick Erras,Holstein Kiel,Bundesliga2,28,0,0,17,1,0.0,8,0,2,1229.0,903.0
Brooklyn Ezeh,Hannover 96,Bundesliga2,22,0,0,4,0,0.0,4,1,3,1234.5,1011.5
Kimberly Ezekwem,Paderborn 07,Bundesliga2,22,0,0,15,1,0.0,6,3,1,1126.5,903.0
Wahid Faghir,Elversberg,Bundesliga2,20,3,1,11,6,0.2,15,4,2,905.5,173.5
Ralf Fährmann,Schalke 04,Bundesliga2,35,0,0,0,0,0,1,0,0,1519.0,1011.5
Gino Fechner,Wehen,Bundesliga2,26,0,1,29,2,0.0,12,3,5,720.0,837.0
Manuel Feil,Elversberg,Bundesliga2,29,2,1,35,8,0.09,34,10,13,425.0,285.0
Robin Fellhauer,Elversberg,Bundesliga2,25,0,1,51,2,0.0,19,9,8,444.0,837.0
Florian Flick,Nürnberg,Bundesliga2,23,2,0,26,2,0.67,10,0,5,1074.5,289.5
Moritz Flotho,Paderborn 07,Bundesliga2,21,0,0,1,0,0.0,1,0,0,1491.5,1011.5
Antonio Foti,Hannover 96,Bundesliga2,20,0,1,6,0,0.0,3,1,2,1078.5,1011.5
Marcel Franke,Karlsruher,Bundesliga2,30,0,0,83,4,0.0,12,3,2,855.0,769.0
Hólmbert Friðjónsson,Holstein Kiel,Bundesliga2,30,1,0,4,4,0.14,6,1,2,1275.5,369.0
Kianz Froese,Wehen,Bundesliga2,27,1,0,30,4,0.06,25,8,10,679.5,467.0
Nils Fröling,Hansa Rostock,Bundesliga2,23,1,1,13,4,0.08,23,4,13,662.5,443.0
Nicolas Gavory,Düsseldorf,Bundesliga2,28,0,2,50,1,0.0,27,10,11,330.0,903.0
Linus Gechter,Hertha BSC,Bundesliga2,19,1,0,9,1,1.0,4,0,4,1224.5,421.5
Johannes Geis,Nürnberg,Bundesliga2,30,0,0,8,1,0.0,6,0,2,1309.5,903.0
Niko Gießelmann,Greuther Fürth,Bundesliga2,32,0,0,12,0,0.0,7,2,3,1109.0,1011.5
Daniel Ginczek,Düsseldorf,Bundesliga2,32,1,0,9,3,0.08,7,1,3,1181.0,471.5
Robert Glatzel,Hamburger SV,Bundesliga2,30,12,3,23,26,0.18,46,9,21,346.0,56.0
Dave Gnaase,Osnabrück,Bundesliga2,27,2,0,44,4,0.29,11,4,4,823.0,236.0
Silas Gnaka,Magdeburg,Bundesliga2,25,3,2,101,5,0.25,35,24,16,130.5,181.5
Benjamin Goller,Nürnberg,Bundesliga2,25,2,2,24,7,0.1,46,10,19,369.0,287.0
Johan Gomez,Braunschweig,Bundesliga2,22,2,1,29,10,0.06,40,6,13,507.0,308.5
Jérôme Gondorf,Karlsruher,Bundesliga2,35,0,1,66,2,0.0,25,6,8,454.0,837.0
Thijmen Goppel,Wehen,Bundesliga2,26,1,3,35,5,0.08,37,16,16,250.0,417.5
Julian Green,Greuther Fürth,Bundesliga2,28,4,5,72,11,0.06,71,16,35,85.0,242.0
Sebastian Griesbeck,Braunschweig,Bundesliga2,33,0,0,27,1,0.0,4,3,2,1005.5,903.0
Lennart Grill,Osnabrück,Bundesliga2,24,0,0,0,0,0,0,0,0,1519.0,1011.5
Adriano Grimaldi,Paderborn 07,Bundesliga2,32,4,1,18,9,0.19,22,7,14,543.0,123.0
Serhat Güler,Hansa Rostock,Bundesliga2,26,0,0,1,0,0.0,1,0,0,1491.5,1011.5
Lasse Günther,Wehen,Bundesliga2,20,1,1,3,2,0.17,5,2,3,1027.5,418.0
Ahmet Gürleyen,Nürnberg,Bundesliga2,24,0,0,18,2,0.0,8,0,2,1222.0,837.0
Jan Gyamerah,Nürnberg,Bundesliga2,28,1,2,79,2,0.1,35,16,9,252.5,487.0
Maxwell Gyamfi,Osnabrück,Bundesliga2,23,0,0,30,0,0.0,10,2,2,1030.0,1011.5
Oussama Haddadi,Greuther Fürth,Bundesliga2,31,0,0,51,1,0.0,28,14,17,477.5,903.0
Dennis Hadzikadunic,Hamburger SV,Bundesliga2,25,0,0,90,2,0.0,4,4,2,805.0,837.0
Marcel Halstenberg,Hannover 96,Bundesliga2,32,3,2,60,4,0.06,27,4,9,435.0,362.0
Tim Handwerker,Nürnberg,Bundesliga2,25,2,2,32,5,0.07,24,7,16,376.5,362.0
Mohamed El Hankouri,Magdeburg,Bundesliga2,26,2,0,20,6,0.25,7,6,3,910.0,197.0
Mattes Hansen,Paderborn 07,Bundesliga2,19,1,0,42,1,0.14,28,5,10,685.0,503.0
Daniel Hanslik,Kaiserslautern,Bundesliga2,27,0,1,12,0,0.0,10,2,5,876.0,1011.5
Marcel Hartel,St. Pauli,Bundesliga2,27,8,7,87,21,0.13,95,22,57,33.5,105.0
Daichi Hayashi,Nürnberg,Bundesliga2,26,2,1,15,6,0.15,9,3,4,836.5,246.0
Daniel Heber,Magdeburg,Bundesliga2,29,0,0,101,1,0.0,11,0,0,1100.0,903.0
Justin Heekeren,Schalke 04,Bundesliga2,23,0,0,0,0,0,0,0,0,1519.0,1011.5
Philip Heise,Karlsruher,Bundesliga2,32,0,4,88,6,0.0,46,35,23,47.0,722.0
Philipp Hercher,Kaiserslautern,Bundesliga2,27,0,0,1,0,0.0,3,3,3,1189.5,1011.5
David Herold,Karlsruher,Bundesliga2,20,0,0,15,1,0.0,14,3,4,1011.0,903.0
Daniel Heuer Fernandes,Hamburger SV,Bundesliga2,31,0,0,3,0,0,4,1,1,1331.0,1011.5
Jannis Heuer,Paderborn 07,Bundesliga2,24,1,0,28,1,0.14,4,0,1,1204.5,503.0
Robin Heußer,Wehen,Bundesliga2,25,1,4,87,6,0.05,82,16,43,69.0,431.5
Moritz Heyer,Hamburger SV,Bundesliga2,28,1,0,30,1,0.25,19,5,4,849.5,446.0
Lukas Hinterseer,Hansa Rostock,Bundesliga2,32,0,1,2,0,0.0,4,0,2,1204.0,1011.5
André Hoffmann,Düsseldorf,Bundesliga2,30,1,0,21,1,0.25,7,1,2,1122.5,446.0
Ron-Thorben Hoffmann,Braunschweig,Bundesliga2,24,0,0,3,0,0,1,1,0,1387.0,1011.5
Marcel Hoffmeier,Paderborn 07,Bundesliga2,24,0,0,63,1,0.0,28,12,6,599.5,903.0
Lewis Holtby,Holstein Kiel,Bundesliga2,33,2,3,73,7,0.08,48,22,23,98.5,311.0
Jannes Horn,Nürnberg,Bundesliga2,26,0,1,37,0,0.0,6,1,5,769.5,1011.5
Andi Hoti,Magdeburg,Bundesliga2,20,0,0,8,0,0,3,0,1,1351.5,1011.5
Branimir Hrgota,Greuther Fürth,Bundesliga2,30,6,1,77,16,0.17,77,28,37,168.0,83.5
Florian Hübner,Nürnberg,Bundesliga2,32,0,0,18,0,0.0,7,0,1,1264.0,1011.5
Jean Hugonet,Magdeburg,Bundesliga2,24,1,0,18,1,0.33,4,2,0,1198.0,434.0
Joseph Hungbo,Nürnberg,Bundesliga2,23,0,0,4,1,0.0,8,3,3,1147.5,903.0
Oliver Hüsing,Hansa Rostock,Bundesliga2,30,0,0,7,1,0.0,2,0,3,1278.0,903.0
Bilal Hussein,Hertha BSC,Bundesliga2,23,0,1,11,0,0.0,4,0,2,1108.0,1011.5
Jannik Huth,Paderborn 07,Bundesliga2,29,0,0,3,0,0,5,3,1,1244.0,1011.5
Lee Hyunju,Wehen,Bundesliga2,20,3,0,38,7,0.18,36,6,14,628.0,171.0
Blendi Idrizi,Schalke 04,Bundesliga2,25,1,2,16,1,0.33,8,8,4,636.5,434.0
Luc Ihorst,Braunschweig,Bundesliga2,23,0,0,2,1,0.0,3,0,1,1420.5,903.0
Svante Ingelsson,Hansa Rostock,Bundesliga2,25,0,1,40,4,0.0,39,17,16,325.5,769.0
John Iredale,Wehen,Bundesliga2,24,2,0,9,4,0.05,13,2,4,1102.5,410.5
Jackson Irvine,St. Pauli,Bundesliga2,30,3,4,83,13,0.09,47,16,22,99.0,214.0
Tatsuya Ito,Magdeburg,Bundesliga2,26,0,1,24,4,0.0,24,18,9,473.5,769.0
Gian-Luca Itter,Greuther Fürth,Bundesliga2,25,0,0,60,0,0,17,11,7,590.5,1011.5
Robert Ivanov,Braunschweig,Bundesliga2,29,1,1,39,1,0.2,12,6,6,561.5,459.5
Marko Ivezić,Holstein Kiel,Bundesliga2,22,0,0,32,2,0.0,11,0,3,1101.0,837.0
Emmanuel Iyoha,Düsseldorf,Bundesliga2,26,1,0,46,6,0.05,26,13,5,661.0,431.5
Bjarke Jacobsen,Wehen,Bundesliga2,30,0,0,16,0,0.0,7,0,2,1237.0,1011.5
Thore Jacobsen,Elversberg,Bundesliga2,26,2,1,47,2,0.2,31,10,17,352.5,325.5
Frederik Jäkel,Elversberg,Bundesliga2,22,0,1,26,3,0.0,6,1,3,882.5,797.5
Dennis Jastrzembski,Düsseldorf,Bundesliga2,23,0,2,20,1,0.0,22,9,13,442.0,903.0
Bakery Jatta,Hamburger SV,Bundesliga2,25,3,3,42,4,0.19,58,25,33,154.0,228.5
Leon Jensen,Karlsruher,Bundesliga2,26,2,0,48,3,0.22,27,13,17,497.5,279.0
Nader El-Jindaoui,Hertha BSC,Bundesliga2,27,0,0,0,0,0,2,1,1,1387.0,1011.5
Þórir Jóhann Helgason,Braunschweig,Bundesliga2,23,1,1,22,2,0.13,14,4,6,694.0,452.0
Ísak Jóhannesson,Düsseldorf,Bundesliga2,20,0,4,68,1,0.0,46,20,25,94.5,903.0
Carl Johansson,Holstein Kiel,Bundesliga2,29,0,0,15,0,0.0,2,2,0,1223.5,1011.5
Antonio Jonjić,Wehen,Bundesliga2,24,0,0,8,1,0.0,4,0,0,1407.5,903.0
Gideon Jung,Greuther Fürth,Bundesliga2,29,1,1,58,2,0.13,15,1,5,710.5,452.0
Sebastian Jung,Karlsruher,Bundesliga2,33,0,3,86,0,0.0,37,28,17,95.5,1011.5
Yusuf Kabadayı,Schalke 04,Bundesliga2,19,2,0,8,5,0.13,8,6,4,983.0,290.5
Julius Kade,Wehen,Bundesliga2,24,0,0,5,1,0.0,3,1,1,1306.5,903.0
Tomáš Kalas,Schalke 04,Bundesliga2,30,1,0,19,1,0.5,3,4,1,1052.0,426.5
Marcin Kamiński,Schalke 04,Bundesliga2,31,2,0,71,6,0.15,18,6,6,655.0,246.0
Julian Kania,Nürnberg,Bundesliga2,22,0,0,1,0,0.0,1,0,0,1491.5,1011.5
Kenan Karaman,Schalke 04,Bundesliga2,29,5,4,36,14,0.19,38,11,14,281.0,80.0
Michał Karbownik,Hertha BSC,Bundesliga2,22,0,2,34,0,0.0,17,4,7,541.0,1011.5
Florian Kastenmeier,Düsseldorf,Bundesliga2,26,0,0,3,0,0.0,6,1,0,1387.0,1011.5
Fabio Kaufmann,Braunschweig,Bundesliga2,31,4,1,33,8,0.2,42,16,15,368.0,122.5
Lars Kehl,Osnabrück,Bundesliga2,21,0,0,6,1,0.0,9,2,6,1083.5,903.0
Marc-Oliver Kempf,Hertha BSC,Bundesliga2,28,1,0,49,2,0.09,11,3,2,924.0,498.0
Jonjoe Kenny,Hertha BSC,Bundesliga2,26,2,2,61,4,0.17,31,8,11,324.5,282.0
Niko Kijewski,Braunschweig,Bundesliga2,27,0,0,5,0,0,3,1,2,1264.5,1011.5
Christian Kinsombi,Hansa Rostock,Bundesliga2,24,1,0,23,6,0.08,23,5,6,837.0,396.0
David Kinsombi,Paderborn 07,Bundesliga2,28,0,1,27,2,0.0,10,3,4,757.5,837.0
Orestis Kiomourtzoglou,Greuther Fürth,Bundesliga2,25,0,0,11,0,0.0,3,1,1,1248.5,1011.5
Sebastian Klaas,Paderborn 07,Bundesliga2,25,2,2,46,7,0.11,29,10,9,370.5,272.0
Carl Klaus,Nürnberg,Bundesliga2,29,0,0,0,0,0,2,0,0,1519.0,1011.5
Felix Klaus,Düsseldorf,Bundesliga2,31,3,1,29,12,0.06,52,10,22,399.0,256.5
Kai Klefisch,Paderborn 07,Bundesliga2,24,1,0,59,2,0.1,19,6,7,659.0,487.0
Colin Kleine-Bekel,Holstein Kiel,Bundesliga2,20,0,0,53,1,0.0,11,2,1,988.5,903.0
Florian Kleinhansl,Osnabrück,Bundesliga2,23,1,1,70,5,0.06,61,16,21,238.5,441.5
Pascal Klemens,Hertha BSC,Bundesliga2,18,1,0,19,1,0.17,10,3,5,950.0,484.0
Philipp Klement,Kaiserslautern,Bundesliga2,31,0,1,19,0,0.0,12,5,6,685.5,1011.5
Christoph Kobald,Karlsruher,Bundesliga2,26,0,0,0,0,0,0,0,0,1519.0,1011.5
Koffi,Elversberg,Bundesliga2,37,0,0,1,0,0.0,0,0,0,1491.5,1011.5
Derrick Köhn,Hannover 96,Bundesliga2,24,3,2,25,10,0.11,43,19,21,302.5,208.5
Markus Kolke,Hansa Rostock,Bundesliga2,33,0,0,0,0,0,2,0,1,1463.0,1011.5
Marco Komenda,Holstein Kiel,Bundesliga2,27,0,0,32,0,0.0,12,2,3,979.0,1011.5
Ransford Königsdörffer,Hamburger SV,Bundesliga2,22,0,2,12,5,0.0,21,3,7,720.0,743.5
Nils-Jonathan Körber,Hansa Rostock,Bundesliga2,27,0,0,0,0,0,0,0,0,1519.0,1011.5
Franko Kovačević,Wehen,Bundesliga2,24,0,0,9,2,0.0,7,3,3,1094.0,837.0
Soichiro Kozuki,Schalke 04,Bundesliga2,23,0,0,2,1,0.0,5,1,2,1302.5,903.0
Julian Krahl,Kaiserslautern,Bundesliga2,23,0,0,0,0,0,4,0,0,1519.0,1011.5
Elija Krahn,Hamburger SV,Bundesliga2,20,0,0,0,0,0,0,0,0,1519.0,1011.5
Kevin Kraus,Kaiserslautern,Bundesliga2,31,2,0,15,3,0.17,12,0,1,1289.5,310.5
Robin Krauße,Braunschweig,Bundesliga2,29,0,2,74,2,0.0,39,10,13,252.0,837.0
Connor Krempicki,Magdeburg,Bundesliga2,29,3,1,56,6,0.21,24,14,11,347.0,168.0
Nicolas Kristof,Elversberg,Bundesliga2,24,0,0,0,0,0,3,2,1,1341.0,1011.5
Florian Krüger,Braunschweig,Bundesliga2,24,1,2,22,3,0.09,20,10,8,483.0,458.5
Max Kruse,Paderborn 07,Bundesliga2,35,0,1,13,1,0.0,13,5,9,684.0,903.0
Philipp Kühn,Osnabrück,Bundesliga2,31,0,0,0,0,0,0,0,0,1519.0,1011.5
Fabian Kunze,Hannover 96,Bundesliga2,25,1,2,86,3,0.06,33,6,11,316.5,495.5
Lukas Kunze,Osnabrück,Bundesliga2,25,0,0,19,1,0.0,13,8,6,805.0,903.0
Hasan Kuruçay,Braunschweig,Bundesliga2,26,0,0,40,1,0.0,13,1,4,960.5,903.0
Robert Kwasigroch,Hertha BSC,Bundesliga2,19,0,0,0,0,0,0,0,0,1519.0,1011.5
Jannis Lang,Hansa Rostock,Bundesliga2,21,0,0,1,0,0,0,0,0,1491.5,1011.5
Michael Langer,Schalke 04,Bundesliga2,39,0,0,0,0,0,0,0,0,1519.0,1011.5
Bryan Lasme,Schalke 04,Bundesliga2,25,3,1,6,8,0.12,21,4,10,763.5,212.0
Danny Latza,Schalke 04,Bundesliga2,34,1,0,12,2,0.17,11,0,3,1231.0,418.0
James Lawrence,Nürnberg,Bundesliga2,31,0,0,3,0,0,0,1,0,1387.0,1011.5
Jamie Lawrence,Magdeburg,Bundesliga2,21,0,0,29,0,0.0,3,0,1,1199.0,1011.5
Robert Leipertz,Paderborn 07,Bundesliga2,30,1,2,6,2,0.11,9,3,4,849.5,472.0
Toni Leistner,Hertha BSC,Bundesliga2,33,0,0,49,0,0.0,8,4,4,811.0,1011.5
Tim Lemperle,Greuther Fürth,Bundesliga2,21,4,3,40,11,0.11,43,16,11,281.0,179.0
Enzo Leopold,Hannover 96,Bundesliga2,23,2,0,57,5,0.25,35,2,17,682.0,218.5
Andreas Linde,Greuther Fürth,Bundesliga2,30,0,0,0,0,0,0,0,0,1519.0,1011.5
Lex Lobinger,Kaiserslautern,Bundesliga2,25,0,0,2,3,0.0,2,1,0,1400.5,797.5
Felix Lohkemper,Nürnberg,Bundesliga2,28,1,1,10,4,0.11,11,3,6,828.5,404.0
Ali Loune,Nürnberg,Bundesliga2,21,0,0,11,0,0.0,3,0,1,1324.5,1011.5
Jan Luca Schuler,Magdeburg,Bundesliga2,24,5,1,3,13,0.2,23,1,11,913.0,77.5
Anderson Lucoqui,Hertha BSC,Bundesliga2,26,0,0,5,0,0,0,0,0,1438.5,1011.5
Yannik Lührs,Hannover 96,Bundesliga2,20,0,0,0,0,0,0,0,0,1519.0,1011.5
Andreas Luthe,Kaiserslautern,Bundesliga2,36,0,0,0,0,0,0,0,0,1519.0,1011.5
Shuto Machino,Holstein Kiel,Bundesliga2,24,2,1,28,8,0.05,24,6,15,492.0,333.5
Haralambos Makridis,Osnabrück,Bundesliga2,27,1,0,9,2,0.09,12,6,5,945.5,498.0
King Manu,Düsseldorf,Bundesliga2,20,0,0,0,0,0,0,0,0,1519.0,1011.5
Stefano Marino,Karlsruher,Bundesliga2,19,0,0,1,0,0,2,2,1,1313.5,1011.5
